T2M,WS10M,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,rain_label
21.98,10.09,70.31,92.95,382.4,20.28,0
21.78,6.6,78.88,93.36,393.02,15.13,0
21.33,8.04,79.06,93.11,396.9,17.1,0
20.57,5.09,84.19,92.84,395.68,13.65,1
20.06,2.26,67.94,92.95,358.59,24.32,0
20.47,5.73,73.94,93.02,369.29,15.94,1
17.86,7.05,67.44,92.93,347.67,24.1,0
13.4,3.68,68.0,93.45,324.34,24.44,0
15.32,5.98,71.31,93.32,344.41,23.84,0
13.32,3.48,87.0,93.49,356.93,6.89,1
15.34,3.33,76.94,93.67,359.71,15.46,0
16.69,2.3,72.31,93.42,340.06,24.86,0
18.23,2.0,68.31,93.06,337.5,28.89,0
20.91,2.96,60.25,92.96,341.14,29.78,0
23.28,4.5,56.69,92.79,347.05,30.87,0
24.21,7.21,58.38,92.4,353.45,30.71,0
23.97,5.95,67.69,92.24,370.18,28.15,0
25.08,4.95,71.81,92.39,379.73,27.18,0
24.66,5.37,72.25,92.75,377.92,27.43,0
25.76,5.02,74.81,92.93,389.77,27.49,0
28.29,6.84,69.12,92.56,395.61,25.27,0
24.36,6.95,50.19,92.69,375.7,29.0,0
23.44,3.82,41.69,93.24,341.91,31.05,0
25.03,3.84,56.5,93.27,374.95,29.71,0
28.53,4.11,57.06,93.23,388.54,29.44,0
29.63,4.48,47.25,93.19,389.57,27.07,0
30.55,5.97,38.88,92.91,388.94,29.79,0
32.11,5.94,31.81,92.52,386.41,30.37,0
29.3,4.0,43.94,92.42,405.62,25.34,0
27.25,4.04,58.44,92.39,408.7,15.94,1
24.83,5.63,57.69,92.22,383.86,30.07,0
20.89,3.61,53.5,93.22,360.44,25.55,0
25.65,7.0,44.62,92.51,370.55,30.19,0
28.43,5.06,51.31,92.2,416.09,27.18,0
26.56,5.23,63.5,92.41,428.3,16.26,0
24.23,2.67,73.81,92.49,402.93,25.55,0
22.65,4.18,58.75,92.74,382.83,22.98,0
23.48,1.86,56.56,93.04,377.51,22.96,0
21.8,1.78,70.94,93.31,386.2,23.72,0
22.74,2.59,68.0,93.51,379.7,22.44,0
22.74,2.75,77.62,93.41,400.31,18.35,0
22.49,3.07,69.88,93.34,392.48,16.62,0
23.88,2.92,66.38,93.37,384.3,25.25,0
25.13,5.9,64.5,93.1,392.67,26.78,0
26.11,4.43,68.62,92.88,394.35,27.28,0
26.86,3.96,66.0,93.0,393.95,27.19,0
25.96,3.69,66.38,93.04,401.68,15.63,1
23.64,4.23,64.62,93.14,382.38,26.77,0
26.3,6.89,52.56,92.78,380.88,29.86,0
29.27,2.69,54.56,92.57,419.66,27.93,0
25.01,6.47,59.88,93.03,385.81,26.49,0
21.98,4.73,59.12,93.35,366.33,26.7,0
24.34,2.39,51.94,93.24,352.23,30.13,0
28.44,4.93,45.94,93.02,401.56,24.58,0
27.95,4.88,52.06,92.73,425.02,15.32,0
25.34,3.42,64.31,92.91,402.88,18.95,0
26.46,3.56,63.56,92.96,404.3,25.03,0
26.45,3.69,67.25,93.21,398.03,25.35,0
24.05,3.23,78.31,93.58,392.44,17.07,1
23.94,3.02,66.38,93.67,383.68,24.42,0
24.02,3.37,54.38,93.51,358.73,25.63,0
24.73,6.64,55.5,93.26,371.0,22.75,0
27.61,6.71,46.25,93.07,393.58,26.17,0
29.23,6.24,46.12,92.92,394.02,28.1,0
29.42,4.55,51.31,92.99,418.76,25.66,0
25.6,4.02,74.25,93.15,413.45,14.42,0
26.59,3.72,69.62,93.1,395.85,26.51,0
29.42,4.08,59.12,93.16,401.18,28.32,0
31.73,5.77,46.19,93.09,411.65,28.42,0
32.1,4.63,42.75,93.21,408.59,28.24,0
31.6,4.61,41.75,93.11,418.98,26.82,0
26.71,5.03,55.19,93.38,413.84,17.74,0
24.76,4.46,44.62,93.75,364.46,25.78,0
24.82,2.91,40.62,93.54,368.07,23.74,0
26.65,5.15,39.31,93.18,381.48,23.21,0
26.19,5.49,49.44,93.13,393.7,20.81,0
27.16,2.81,46.0,93.04,385.52,25.38,0
29.53,6.49,38.19,92.61,389.2,23.7,0
29.33,3.63,48.06,92.22,427.35,20.16,0
27.87,2.91,40.56,92.43,388.9,21.0,0
30.55,5.4,35.62,92.44,389.81,25.41,0
27.85,3.12,60.56,92.6,430.23,17.68,0
29.12,4.46,44.38,92.61,405.13,24.07,0
29.2,4.15,48.06,92.92,413.37,22.91,0
21.58,3.44,62.75,93.7,395.39,17.39,0
23.7,4.23,65.06,93.7,381.64,20.97,0
24.71,6.05,68.19,93.12,396.27,21.68,0
25.2,5.86,69.31,92.82,378.48,25.74,0
26.23,6.24,61.62,92.65,378.37,24.51,0
26.35,6.9,61.88,92.79,387.3,23.7,0
27.0,7.29,65.25,92.67,408.38,20.54,0
25.76,6.07,55.88,92.37,392.07,22.91,0
22.58,4.61,44.88,93.12,359.62,24.36,0
27.64,6.49,51.5,92.57,403.22,24.1,0
30.86,5.0,47.75,92.37,410.76,24.2,0
31.05,3.07,44.38,92.42,411.22,25.53,0
28.04,5.5,58.25,93.04,402.56,23.68,0
30.12,6.79,42.56,92.85,413.89,24.08,0
30.41,6.35,40.94,92.59,410.1,22.69,0
30.05,8.18,47.38,92.62,404.57,23.49,0
24.06,4.88,71.75,93.16,408.95,17.22,0
27.69,5.97,58.62,92.62,388.73,23.58,0
29.0,3.95,48.12,92.2,391.32,21.94,0
27.3,6.25,60.75,92.46,420.26,18.32,0
25.51,4.45,75.19,92.54,422.24,14.05,1
22.68,3.79,68.56,92.98,398.84,20.63,0
21.79,3.7,69.31,93.16,386.7,20.22,0
23.9,3.48,60.69,93.09,364.8,21.99,0
26.26,4.28,53.06,92.8,369.41,23.33,0
22.94,6.07,47.75,93.02,350.49,20.7,0
22.9,2.45,44.25,93.34,349.59,22.6,0
23.74,2.31,49.62,93.0,369.52,20.38,0
27.05,3.19,47.56,92.82,365.76,19.59,0
28.93,4.72,40.0,92.58,382.88,21.12,0
25.18,4.3,56.88,92.97,391.91,18.81,0
26.19,3.84,51.06,92.66,394.38,19.96,0
22.4,4.46,53.38,93.01,385.4,12.97,0
23.34,5.87,59.0,92.86,382.45,20.4,0
26.99,8.6,51.25,92.47,372.43,21.45,0
20.04,4.96,70.31,93.39,388.8,7.9,0
24.13,5.89,60.31,93.3,373.49,21.09,0
27.07,9.0,46.56,92.31,385.68,20.22,0
20.36,8.36,44.38,92.73,347.84,20.41,0
16.15,4.7,46.69,94.18,324.32,18.62,0
17.31,4.12,42.25,93.8,306.5,21.64,0
20.75,4.72,38.38,92.86,332.65,21.41,0
19.23,5.46,45.94,93.26,346.74,15.73,0
19.66,4.95,42.75,93.22,332.23,19.85,0
24.41,3.88,38.5,92.41,349.34,20.13,0
24.8,4.1,38.0,92.52,355.05,20.37,0
25.01,5.69,45.81,92.34,377.62,16.01,0
23.68,5.47,59.62,92.45,384.12,16.06,0
15.61,5.87,78.12,93.3,356.41,13.19,1
17.61,2.59,66.81,93.31,336.33,16.48,0
17.08,2.7,71.44,93.3,343.45,10.44,0
17.73,2.79,55.31,93.3,305.34,19.22,0
18.51,3.38,49.62,93.36,308.09,18.36,0
17.09,2.92,45.5,93.56,314.09,19.09,0
17.19,5.02,61.19,93.26,318.15,18.52,0
19.82,4.55,62.06,92.87,331.87,17.76,0
20.92,3.38,55.75,92.71,349.04,17.33,0
20.33,4.17,52.88,91.97,374.14,8.46,0
14.58,4.08,57.75,92.28,339.95,8.93,0
15.81,3.08,48.56,92.35,298.27,18.01,0
16.03,9.45,65.62,92.09,362.77,6.31,1
12.01,5.35,53.69,92.12,284.36,18.14,0
7.68,4.04,62.5,92.95,314.66,8.15,0
8.64,4.97,53.69,93.65,275.65,15.85,0
11.23,3.68,43.31,93.88,272.09,16.88,0
14.21,4.23,44.56,93.37,284.52,17.27,0
14.65,6.98,53.62,92.5,308.31,14.68,0
16.98,6.71,59.19,92.24,316.55,16.2,0
8.93,7.35,56.5,93.34,277.23,16.51,0
10.63,2.46,56.0,93.61,298.14,13.05,0
14.55,3.16,54.69,92.89,292.66,15.97,0
11.95,4.56,84.06,92.13,342.84,6.87,0
12.79,6.8,67.31,92.32,304.48,14.01,0
9.25,4.29,73.62,92.99,320.2,7.07,0
15.57,8.95,75.38,91.59,360.32,10.3,0
10.65,10.77,56.0,92.13,316.55,8.05,0
10.65,11.71,40.56,92.99,259.32,15.66,0
9.52,4.55,45.75,93.19,265.38,14.77,0
11.69,5.8,52.38,92.8,280.28,14.31,0
6.46,3.81,59.44,93.88,300.52,9.99,0
3.98,2.65,77.44,94.11,311.41,4.57,0
3.55,3.22,81.75,94.13,307.53,5.02,0
5.01,2.99,75.44,93.84,313.74,5.44,0
9.39,4.63,62.75,93.33,270.27,13.85,0
11.12,4.67,62.5,93.08,279.11,13.21,0
13.35,4.29,58.19,93.06,293.95,12.15,0
13.87,3.26,56.0,92.62,285.15,13.57,0
9.19,5.47,69.25,93.29,288.91,11.32,0
8.9,3.63,63.19,93.45,305.88,10.03,0
8.23,4.55,72.31,92.58,300.55,4.73,0
6.88,6.92,37.44,93.11,256.95,13.06,0
1.78,7.7,45.88,93.62,232.29,13.08,0
8.51,4.06,49.19,93.11,291.3,7.94,0
8.58,4.59,44.5,93.24,276.65,10.64,0
15.3,5.15,44.38,92.8,293.52,11.93,0
12.9,4.7,51.38,92.03,314.21,5.22,0
4.44,7.3,34.06,93.64,277.45,6.67,0
2.11,4.56,39.19,94.16,232.27,12.34,0
3.69,3.88,45.81,92.99,275.55,8.7,0
6.7,3.16,52.0,93.09,271.84,9.72,0
4.23,4.72,56.19,93.97,249.42,11.56,0
6.76,3.49,45.69,93.53,258.59,11.01,0
10.1,4.71,40.38,92.23,274.11,11.6,0
6.53,7.28,48.94,92.84,287.07,5.86,0
1.59,4.31,59.19,94.17,237.4,11.47,0
9.59,4.22,38.12,93.03,274.5,10.21,0
8.51,5.63,53.81,93.27,275.79,10.27,0
6.03,3.73,64.75,93.53,276.62,9.22,0
11.24,4.52,55.06,93.05,287.69,8.44,0
8.62,3.23,68.88,93.31,302.2,7.67,0
10.85,4.84,50.94,93.08,282.1,8.4,0
13.05,4.05,49.75,92.92,282.47,10.47,0
9.23,5.5,55.25,93.2,269.78,10.44,0
3.72,3.65,75.25,93.36,263.38,9.37,0
6.05,7.62,54.25,92.58,265.09,9.06,0
-2.26,4.66,49.25,93.71,242.7,7.7,0
0.58,3.96,50.12,92.75,251.73,8.66,0
5.05,4.25,57.06,92.15,266.43,9.71,0
7.74,6.06,56.25,91.89,282.6,8.97,0
0.51,7.14,75.81,91.75,282.22,3.01,0
0.05,5.22,49.44,93.14,227.04,10.41,0
2.96,3.17,43.5,92.69,238.93,10.39,0
4.67,3.2,50.94,92.98,247.22,10.0,0
7.46,3.41,55.5,92.5,299.03,7.33,0
9.02,11.73,44.44,91.68,298.54,7.3,0
1.27,4.64,44.56,93.01,241.62,10.26,0
1.08,4.98,55.19,92.85,251.73,9.36,0
-4.95,4.88,54.31,93.97,220.95,10.28,0
-0.27,5.41,45.75,93.16,231.94,10.32,0
-1.21,4.68,56.38,93.36,235.03,10.01,0
0.83,4.56,58.62,92.98,251.9,7.03,0
3.11,3.59,55.5,92.65,240.93,9.82,0
6.05,4.2,43.38,92.13,260.69,8.45,0
7.97,4.75,64.38,91.24,286.38,9.39,0
4.46,2.3,60.0,92.34,252.0,9.93,0
7.39,6.27,56.81,91.69,288.56,6.67,0
1.13,4.74,39.06,92.25,266.59,5.95,0
-0.2,5.9,47.19,91.67,257.73,9.74,0
-5.02,2.37,55.88,92.32,247.34,8.71,0
-0.07,4.31,52.44,91.89,249.62,9.81,0
-2.58,6.65,62.38,91.79,257.41,5.78,0
-12.35,7.48,67.88,93.08,242.27,3.5,0
-6.22,3.95,55.81,93.63,226.78,9.37,0
-0.2,4.62,51.5,93.22,243.77,8.97,0
2.43,6.61,55.06,92.23,254.77,8.74,0
-7.27,5.05,63.44,93.26,245.83,7.28,0
-12.6,4.45,58.25,93.73,228.71,6.71,0
-6.36,6.87,60.19,92.63,236.71,8.85,0
-1.6,3.95,70.88,92.38,268.2,7.44,0
-3.35,4.0,55.75,94.58,239.73,10.06,0
1.01,4.76,54.56,94.47,237.45,10.37,0
2.86,4.24,53.12,93.68,244.32,9.78,0
3.6,4.82,53.38,93.47,255.23,9.41,0
5.76,4.16,63.81,93.3,270.48,10.52,0
1.85,9.45,66.06,92.99,300.07,4.44,0
-4.49,6.77,52.31,93.92,219.48,11.74,0
1.58,5.28,62.94,93.06,241.35,10.77,0
4.58,3.68,60.88,92.73,248.0,10.99,0
5.25,4.1,55.06,92.36,264.95,10.05,0
-6.2,7.87,46.81,94.15,248.43,5.13,0
-8.98,3.62,48.38,94.44,233.51,9.09,0
-4.09,4.82,59.19,93.69,246.64,7.81,0
1.65,4.85,66.06,93.81,243.55,11.73,0
3.71,5.2,54.06,93.04,260.57,11.17,0
2.36,5.95,61.12,92.71,259.0,11.35,0
-5.36,2.35,72.19,93.87,267.53,4.72,0
-3.18,5.53,74.0,93.51,251.02,11.08,0
-0.18,4.03,65.88,93.91,261.53,9.85,0
-0.39,4.43,54.88,94.03,228.87,13.25,0
2.95,5.52,43.38,93.24,230.17,13.53,0
1.49,3.4,55.06,93.07,234.74,12.53,0
3.98,3.46,46.75,92.24,242.23,11.89,0
-1.48,6.93,57.94,93.01,251.45,8.67,0
-8.55,7.6,48.06,93.95,244.02,7.02,0
-10.26,3.1,49.38,94.24,202.2,13.79,0
-3.14,4.32,54.0,94.2,215.7,14.28,0
2.79,3.96,49.56,93.19,232.76,14.57,0
1.58,6.09,61.06,93.74,240.08,14.3,0
3.65,5.33,50.12,93.65,237.57,14.33,0
5.46,7.2,41.0,93.15,243.68,14.67,0
4.41,4.6,55.62,93.18,263.55,14.49,0
6.7,5.43,64.0,92.77,267.43,14.49,0
3.34,7.74,60.12,93.14,271.31,12.16,0
-1.01,5.3,47.31,94.05,240.28,15.69,0
2.15,4.36,46.69,93.68,237.98,15.61,0
3.02,4.62,57.69,93.41,245.94,15.68,0
4.49,2.91,60.12,92.05,290.52,9.27,0
0.05,7.55,62.75,92.45,259.15,13.67,0
-3.54,6.48,36.06,93.61,225.34,16.47,0
3.5,5.39,45.5,93.38,247.85,16.05,0
2.18,6.22,54.5,93.43,246.97,16.53,0
8.87,4.8,43.12,92.19,276.08,15.95,0
0.13,8.05,52.75,92.09,268.93,12.0,0
-11.65,9.38,42.44,93.79,221.3,14.89,0
-12.3,4.13,48.38,94.33,187.38,17.89,0
-11.55,2.97,55.0,93.8,208.75,15.39,0
-5.73,2.67,48.75,94.26,220.54,18.06,0
-0.48,2.9,42.31,94.08,241.34,17.04,0
3.66,4.35,31.81,93.83,237.21,17.96,0
6.48,4.69,35.31,93.44,249.69,16.5,0
11.96,4.61,38.44,93.28,274.04,18.33,0
12.94,4.02,42.56,93.22,274.98,18.82,0
5.4,3.91,64.56,93.36,284.48,13.98,0
10.12,4.88,63.81,92.19,325.4,8.53,0
2.78,6.54,77.69,92.2,300.63,4.35,0
-2.53,5.83,58.75,93.39,250.5,16.1,0
-2.31,4.73,48.12,93.77,223.8,18.36,0
-0.51,4.41,53.56,93.15,245.74,15.51,0
-4.32,5.02,65.81,93.24,268.39,8.84,0
-6.98,4.19,62.5,93.55,263.73,7.59,0
-4.64,4.94,51.06,93.78,231.95,21.21,0
1.13,5.09,58.56,93.25,256.68,20.23,0
7.66,3.9,57.62,92.38,266.22,20.92,0
4.63,7.11,66.56,93.02,271.99,16.07,0
7.69,4.68,54.12,93.39,257.54,21.38,0
10.87,5.91,51.88,92.38,295.41,16.54,0
5.65,8.98,68.81,92.83,303.3,6.47,0
5.98,4.74,48.88,93.04,271.98,16.61,0
8.93,3.68,40.12,93.14,258.34,22.23,0
13.04,7.3,37.38,92.42,299.56,17.14,0
6.28,8.67,67.81,92.4,315.28,9.51,0
4.98,11.49,53.56,92.67,270.27,18.1,0
3.05,8.48,50.62,92.79,254.3,15.27,0
7.5,4.38,42.0,92.72,247.31,23.37,0
8.64,5.32,44.5,93.56,286.88,18.27,0
8.86,4.63,43.0,93.22,279.94,22.31,0
6.26,5.49,40.81,93.28,265.2,20.62,0
8.97,5.32,58.88,92.53,283.12,21.06,0
11.65,7.03,66.06,91.14,304.81,22.84,0
3.11,10.84,51.81,92.06,307.41,13.02,0
4.4,4.82,48.25,92.43,269.1,23.96,0
7.74,6.13,51.06,92.54,286.67,14.07,0
10.09,3.69,51.5,93.1,282.37,22.51,0
10.03,5.4,46.12,92.72,310.0,17.85,0
10.6,5.52,43.5,92.44,282.83,23.36,0
11.48,8.26,42.81,91.63,315.23,16.88,0
7.8,11.65,32.06,92.81,269.0,21.56,0
7.24,12.13,38.0,93.37,282.59,17.78,0
5.97,7.44,35.31,93.43,239.64,27.0,0
13.45,4.8,30.31,91.94,301.57,20.54,0
11.79,7.8,38.88,91.69,290.55,24.52,0
12.76,6.2,38.38,92.17,283.13,25.58,0
17.79,12.18,32.0,91.05,328.47,23.78,0
3.65,7.33,30.69,92.6,256.91,25.15,0
7.92,4.2,29.56,92.76,264.06,25.16,0
6.63,5.48,37.19,92.75,262.95,26.02,0
5.57,4.99,38.25,93.55,280.0,23.57,0
11.3,4.03,38.06,93.13,302.51,25.75,0
8.55,3.95,32.69,94.04,280.02,25.56,0
13.08,10.05,46.31,92.44,322.6,19.72,0
15.19,6.59,49.31,92.08,312.55,25.29,0
16.94,6.02,60.88,92.9,354.46,18.23,0
24.32,12.88,59.31,91.78,363.49,25.13,0
18.19,9.44,32.12,91.62,313.13,26.57,0
12.73,8.33,35.69,93.0,269.84,28.08,0
9.83,4.67,36.44,93.94,263.13,26.94,0
14.62,7.83,30.81,93.51,286.23,27.22,0
19.32,4.98,39.38,92.45,354.46,18.07,0
21.65,4.65,53.75,92.09,356.82,24.51,0
19.69,6.51,60.25,91.52,367.98,21.14,0
14.19,9.7,43.56,92.54,304.56,24.46,0
13.9,3.94,40.81,92.98,309.19,24.57,0
6.3,7.65,84.38,92.72,339.1,4.22,1
8.8,4.02,64.62,93.07,318.64,20.5,0
7.68,4.83,85.81,93.05,338.6,6.09,0
7.79,4.24,84.31,92.85,336.2,6.02,0
15.99,3.6,63.19,92.49,327.62,26.63,0
19.4,8.15,67.0,91.82,356.62,22.98,0
20.8,6.54,53.31,91.46,353.51,26.01,0
23.37,4.84,33.94,91.35,331.12,30.01,0
20.21,4.82,51.31,92.69,334.29,29.72,0
26.23,8.63,60.81,92.57,392.1,22.81,0
25.3,7.9,38.62,92.29,372.51,17.96,0
19.14,3.48,33.5,92.93,303.46,30.33,0
22.05,3.35,45.25,92.91,348.35,23.96,0
19.92,4.83,50.81,93.15,335.11,28.33,0
21.73,5.8,44.31,92.93,337.41,29.0,0
24.67,6.06,52.38,92.32,370.9,23.71,0
24.69,3.51,49.56,92.61,365.29,27.84,0
26.77,6.99,38.75,91.29,381.77,24.9,0
15.37,7.8,36.19,92.2,338.0,24.92,0
10.71,4.95,44.75,93.68,321.2,16.1,0
14.42,3.07,31.25,93.94,325.11,24.47,0
10.87,5.23,67.88,93.42,332.22,7.67,0
9.81,5.52,85.81,92.87,331.8,6.16,1
11.12,7.56,72.06,92.6,324.99,6.49,0
16.97,4.88,52.06,92.86,303.27,30.79,0
23.4,6.32,43.19,92.6,349.0,29.75,0
25.69,4.44,51.44,91.59,381.59,27.0,0
25.1,4.56,46.06,90.92,380.52,19.25,0
23.57,6.6,35.38,91.42,347.38,29.84,0
20.11,4.45,40.44,92.79,331.02,28.97,0
16.64,3.33,49.94,93.48,336.21,18.44,0
19.34,2.41,48.38,93.2,331.39,28.42,0
20.07,5.69,56.06,92.89,352.27,27.81,0
22.6,4.06,65.81,92.31,371.84,27.74,0
21.87,4.62,81.75,92.08,381.12,17.54,0
24.63,2.62,62.94,92.24,376.12,27.66,0
23.71,3.02,66.56,92.64,377.28,27.32,0
20.31,4.77,55.94,93.21,335.78,29.43,0
20.7,5.97,66.31,92.89,385.68,11.67,0
24.19,3.38,62.81,92.67,376.54,24.26,0
28.4,5.0,53.25,92.24,385.23,29.5,0
27.39,5.26,64.75,92.06,409.71,25.08,0
32.57,10.62,31.56,91.53,400.15,27.27,0
28.05,6.04,38.88,92.0,396.42,29.23,0
24.12,5.27,43.94,92.62,351.82,29.88,0
28.58,3.73,46.38,92.98,396.96,28.61,0
30.91,5.51,36.19,92.97,387.13,30.46,0
31.25,8.57,35.88,92.96,393.91,29.92,0
30.38,9.5,45.31,92.85,399.98,28.92,0
31.94,9.07,37.94,92.73,410.62,28.61,0
26.5,4.19,38.94,93.58,412.51,21.63,0
23.61,3.44,61.19,93.6,413.68,19.64,0
28.15,5.02,56.38,92.67,424.83,20.63,0
31.53,2.88,40.88,92.21,420.41,28.44,0
24.6,6.09,50.69,93.26,408.57,14.56,0
21.65,2.59,37.31,94.13,360.2,21.2,0
21.04,4.86,43.25,93.93,357.3,22.88,0
25.39,5.09,42.5,93.48,360.91,30.57,0
29.06,8.21,35.12,93.14,376.84,30.1,0
29.83,4.96,40.19,92.77,415.47,25.63,0
23.9,4.37,72.31,93.07,395.31,24.21,0
26.28,3.11,63.62,92.93,396.93,23.2,0
26.8,6.12,62.94,92.88,413.95,24.03,0
32.44,6.91,38.81,92.47,421.45,28.99,0
33.62,4.82,36.81,92.37,438.79,28.02,0
29.91,3.43,52.25,92.66,426.1,16.35,0
28.23,2.41,61.25,92.83,410.36,26.95,0
28.2,4.16,53.81,93.41,385.75,29.14,0
30.05,4.51,49.19,93.48,393.52,29.99,0
33.37,6.35,33.94,92.92,406.77,30.14,0
27.69,5.97,42.94,93.08,394.5,25.89,0
27.42,3.02,36.5,93.31,373.87,29.15,0
30.44,5.98,37.12,93.07,398.88,29.4,0
34.55,7.26,28.75,92.79,424.64,26.77,0
34.9,5.28,28.62,92.94,425.33,27.74,0
30.03,3.05,48.94,92.81,438.84,20.24,0
29.58,3.97,52.19,92.94,401.8,28.27,0
30.86,4.92,42.06,92.79,391.81,29.31,0
33.21,4.57,28.06,92.46,406.91,29.02,0
30.05,3.34,28.44,92.88,378.73,29.04,0
32.42,4.42,28.75,92.8,403.43,28.81,0
32.47,6.33,39.19,92.62,425.02,27.3,0
33.72,7.23,36.19,92.51,436.09,24.51,0
25.12,5.92,51.06,93.15,413.81,18.63,0
22.18,2.71,75.0,93.0,412.02,9.25,1
23.44,2.89,76.94,92.95,412.27,11.75,0
25.24,2.45,74.06,93.04,401.82,24.02,0
20.94,3.08,85.19,93.24,397.78,18.48,1
19.26,2.31,82.88,93.5,384.41,10.5,1
20.62,3.49,76.0,93.37,383.2,24.82,0
25.53,3.04,73.19,93.08,403.1,25.35,0
27.58,2.84,68.69,92.86,392.51,28.01,0
28.7,4.62,59.44,92.43,413.93,27.24,0
28.55,4.27,55.94,92.63,412.48,26.99,0
27.3,4.59,56.38,93.04,395.84,27.61,0
29.64,5.54,55.25,92.76,418.7,26.9,0
30.92,4.24,51.62,92.6,429.2,24.71,0
28.19,4.2,56.88,92.98,420.89,23.82,0
23.4,3.3,57.94,93.44,404.74,21.7,0
26.92,3.47,45.25,93.35,392.2,27.48,0
27.9,3.54,39.88,93.58,379.59,27.71,0
27.58,4.16,38.75,93.45,367.03,27.83,0
28.21,5.41,35.5,93.19,365.95,27.86,0
29.8,4.14,33.88,93.03,390.93,27.29,0
30.49,3.85,36.12,92.8,397.13,26.44,0
30.12,3.63,40.94,92.69,419.52,22.62,0
21.12,4.93,73.44,93.24,406.87,7.42,0
22.79,2.59,60.06,93.47,395.73,16.23,0
25.86,3.13,49.44,93.06,372.45,26.35,0
27.01,3.56,43.81,92.79,383.27,23.35,0
24.92,3.36,44.88,93.2,363.77,24.1,0
25.09,3.16,47.0,93.33,364.77,25.62,0
25.15,3.23,43.06,93.29,354.89,26.28,0
25.61,3.45,42.5,93.1,363.0,25.47,0
27.06,3.59,37.38,93.15,367.53,24.97,0
28.19,3.7,34.0,93.22,376.0,24.76,0
28.23,5.59,34.56,92.95,389.82,24.46,0
25.87,6.22,57.88,92.37,401.01,14.68,0
29.57,4.83,43.44,92.11,381.17,24.34,0
27.05,3.98,43.62,92.85,401.11,21.7,0
26.1,2.88,38.44,93.5,376.38,25.05,0
27.51,3.95,39.81,93.29,393.86,23.78,0
26.91,4.22,52.0,92.85,381.57,23.32,0
28.47,2.73,48.44,92.96,390.86,23.08,0
24.57,4.02,37.56,93.66,366.28,23.91,0
22.01,2.66,34.94,93.35,334.68,24.24,0
23.93,3.77,40.56,93.07,343.64,24.46,0
27.01,3.33,34.19,93.18,356.04,23.22,0
27.45,3.7,35.94,93.37,364.08,21.94,0
27.91,6.45,37.06,92.54,377.59,20.05,0
22.39,5.68,49.5,92.64,383.51,17.68,0
14.65,4.88,69.56,93.67,350.19,4.5,0
17.48,2.94,47.25,93.74,304.18,22.95,0
21.93,3.45,41.06,92.95,331.27,22.93,0
25.12,4.15,35.94,92.64,353.97,21.26,0
26.26,7.64,48.06,92.68,395.75,15.27,0
25.72,7.91,55.44,92.66,398.12,18.07,1
23.8,3.02,64.12,92.71,376.88,21.27,0
24.58,2.95,58.94,92.49,377.35,20.98,0
24.53,2.84,62.81,92.64,376.2,21.08,0
28.03,5.28,50.0,92.64,393.78,19.49,0
29.8,3.99,44.06,92.65,406.65,20.51,0
18.58,6.88,61.31,93.45,385.8,9.49,1
11.85,4.23,82.12,93.7,360.6,4.93,0
19.15,3.28,58.56,92.93,353.95,16.0,0
21.02,3.65,44.06,93.08,316.4,21.38,0
18.53,3.81,43.19,93.66,307.79,21.09,0
19.59,1.91,45.38,93.45,318.84,20.73,0
20.1,3.9,45.69,93.5,325.05,20.52,0
17.62,4.97,48.31,93.94,319.45,20.27,0
19.18,6.22,43.88,93.4,335.37,19.79,0
21.15,6.92,42.0,92.81,339.2,18.64,0
21.71,6.3,41.12,93.1,332.33,19.1,0
20.19,5.99,33.0,93.53,316.9,19.65,0
19.53,5.86,34.19,93.34,345.94,18.11,0
16.79,1.67,60.38,93.32,357.23,9.62,0
18.15,3.41,53.75,93.5,317.87,18.27,0
17.3,4.65,50.56,93.85,315.48,18.4,0
7.0,3.45,66.44,94.54,338.96,5.03,0
11.75,3.09,64.56,94.07,303.95,18.16,0
15.22,2.71,53.69,93.59,294.92,18.38,0
17.28,4.73,46.88,93.09,302.05,17.88,0
18.51,6.27,59.12,92.32,331.45,17.57,0
13.17,5.86,45.75,93.17,305.58,15.47,0
11.92,6.81,40.38,93.19,277.43,18.35,0
15.45,5.57,41.56,92.52,296.17,17.05,0
14.09,3.47,57.25,93.1,316.99,13.46,0
11.77,4.81,50.88,93.73,305.99,12.95,0
7.55,3.38,40.0,93.87,271.18,16.49,0
4.84,2.49,37.75,94.02,261.93,17.11,0
11.14,3.2,43.0,93.35,275.76,16.45,0
15.7,5.02,35.5,92.76,291.04,16.2,0
16.91,3.7,32.44,91.98,334.41,15.38,0
17.85,3.89,32.0,91.3,317.16,16.4,0
20.58,10.1,38.56,90.99,348.53,13.22,0
9.83,5.56,40.44,92.41,287.21,12.09,0
9.53,3.42,40.19,92.8,269.8,15.66,0
10.77,5.68,42.5,92.92,306.13,8.44,0
8.98,5.38,71.31,92.86,324.12,6.31,0
10.6,2.2,74.62,93.85,305.23,13.69,0
12.53,3.0,62.69,93.51,294.09,14.46,0
12.36,3.07,43.69,93.09,325.46,8.16,0
12.56,3.73,43.25,92.79,283.47,14.79,0
15.51,7.2,46.62,92.8,304.02,14.19,0
17.99,9.01,52.69,92.39,318.47,13.21,0
14.23,5.5,58.75,92.28,338.34,8.67,0
4.41,5.85,55.5,92.64,297.08,6.37,0
8.95,5.05,42.75,91.72,261.94,13.08,0
